TRAASDM12903CD474E,ARMZ4PD1187B9ACBCD,0;39.6280253906 24.2232861328 -25.6837988281 -11.7486445313 0.477405273437 -17.0558251953 -1.58490722656 -9.46301269531 21.8541425781 3.88446191406 -1.51248632812 3.7902578125 58.6952358723 1822.50344287 1203.84971417 1112.55249206 941.335289553 864.384640029 348.691235455 356.191937383 376.695856861 298.693213353 183.610040815 299.732123828 -46.2954468988 -447.002857025 -47.7922678018 297.203535424 94.4073021129 -87.2043870935 -52.3751849226 -31.2514227558 -68.2254938538 -19.066201999 27.5722661646 102.233518526 332.481964626 -83.6466299741 122.105435567 -85.6678244247 202.28265287 115.384146635 -28.4092387107 23.7232452698 27.2192164116 -60.084735577 439.866410986 -112.835589904 -139.952674789 49.9379254607 -52.315144501 -41.8621740644 -4.2029395878 35.5078636172 -75.2804074189 153.25858331 148.81467162 -59.2409321128 -62.7232507401 -48.1663628677 2.8605843697 6.68838567092 -62.221085155 -243.906045309 -66.9680565918 -90.9617527545 32.3529078801 15.9498016481 63.1495308998 25.76904807 157.791165131 177.437253149 134.57845216 26.0927586997 -97.8148958956 -25.1650247133 -316.671709941 -56.4300605779 -2.70318753175 2.02455667352 27.4268769231 55.7106597054 68.2971008428 3.55354880758 -19.6375875318 9.83404282257 -26.1504851878 20.2170134063 126.557391811 11.0857326024
TRAASEO128F9337C48,AR0CWSC1187B9AFE3F,0;44.7429711649 17.783615917 -10.8386966551 -20.3369019608 19.492544406 -12.7123471742 -17.5541372549 -3.80975893887 3.80606228374 0.85491349481 -5.04643829296 -3.34651211073 35.3001544645 2212.33839156 1423.19876482 1143.8146917 1151.85786141 558.244982834 521.658224169 633.542556846 459.743697821 282.262228315 219.030366706 224.24498319 109.565190063 -45.5419974353 36.9224886469 -140.426769831 -82.7288585025 13.9492039742 -64.2196335396 -20.9400839619 18.6171436428 -7.05646193172 -3.27763962772 116.270743802 -325.934130699 -158.323039111 -145.772095156 87.6662995367 -47.4746698539 112.589063382 -30.9434374537 15.1176514026 10.8543152847 16.6480462153 266.833403966 66.7588386897 -75.5660143041 250.088097431 -29.2630449148 28.6185696937 52.7798751346 70.0990368622 22.7087561843 -73.5184349245 -20.136789911 -184.543446646 69.4823814672 -82.6474346767 -13.5100399886 -8.86957308541 -21.4791533195 -329.532565161 7.79931774434 64.6923232537 49.4048290033 -50.1713083787 75.1805775532 -9.85090030304 78.8859167567 181.204649347 64.3404447544 -47.448999074 -30.3045930637 11.560243201 -163.763140269 111.961440854 -130.741512551 86.1471916059 13.3347363713 -84.7332313993 83.4365483721 62.1933657627 22.177620822 74.6984592137 -63.4950134103 7.60011642846 -54.2169896831 -15.999948546
TRAASFP128F42980BD,ARD5K161187B9AC784,2001;47.5390307692 38.1506331984 30.2932412955 4.95887692308 -6.70646882591 -25.354497166 7.65252388664 -2.18031902834 -7.01655222672 3.23208663968 2.19274574899 -12.2669773279 21.5390075987 1955.81266371 1953.12085392 618.451923901 1023.68152812 487.686194169 588.385615016 210.180447545 456.363177585 179.897041458 154.443131982 451.579700622 93.193535534 -110.467115927 -45.5238130724 -126.582682978 -3.06452539616 -96.6475953431 103.227218637 -24.6493362314 101.784167908 23.1890121258 30.0869214466 6.28092120651 -13.704007982 65.4990146424 -162.546596842 98.9834330764 -31.1502369043 -29.501302328 -26.4563613597 -4.46237543306 -16.9463264866 -2.14140456833 85.8736521318 251.505124413 -37.5186725254 50.0461870537 -41.9978607869 20.1022928606 -22.8560891582 27.4659657613 8.55186778753 3.22927721376 27.9993720453 40.1907822168 185.802879283 -95.7657144707 18.1059145806 6.28445318066 -15.8009603955 -84.0341753555 15.9575338048 15.8100520017 -4.11403544314 26.0142199942 74.1963642004 9.39215991012 -57.1901890636 -257.546458099 8.48959253174 -24.4913479305 -44.6930948639 1.33442917919 26.6336366093 -163.476037565 -46.6725479438 243.579533293 18.2781009214 11.1160203795 -90.7117885593 -22.7524552857 17.4905395297 49.2690313183 -275.719324157 3.69084012128 304.175575206 8.82719037856
TRAASGM128EF34DBB0,ARUZRFN1187B98AC05,2007;45.9446992945 21.3034858907 -7.61826366843 -9.57871075838 7.23894444444 -7.35704585538 12.8047954145 7.08227954145 -2.57550881834 4.09096825397 -8.2687292769 -3.4963994709 31.4823590966 1317.6866438 984.336957008 1440.35231516 667.48701675 674.878702649 458.924308396 608.944995887 484.990254278 358.323414409 294.968833301 265.05491478 28.5618416732 -25.858796073 365.741035717 10.3909454971 -27.7459015092 32.3804922625 60.4884916751 62.2344061644 30.8595600774 -73.4428562588 -3.27027657667 52.8538915296 67.2675973042 79.3280182934 43.3274825305 152.493834095 -22.361995537 145.897103814 -103.390451846 1.12976612728 61.595932441 33.9895021003 107.794812458 219.804643691 -145.412895507 49.3238015248 -26.1891432431 -18.7234194037 2.40791572214 5.81900688394 24.2258422066 123.829015868 -80.9465274176 -203.052599934 114.34283499 -55.3850681983 -3.50730403812 -48.758155446 29.7082549482 9.22412791856 -60.8790660021 -9.98301517132 106.80564119 10.9995670883 19.4950271874 -9.12747315866 -73.0449538879 48.4569471014 48.3504863719 -90.4435105533 -8.74089202893 -1.19669335099 -68.1468471188 113.76589043 -34.3384389583 71.3679126142 -1.05575778332 -94.983019981 11.5765657899 99.3556041942 11.5931527989 67.8236882938 68.738037094 -0.32867966521 32.6050983055 9.47620005982
TRAASIG128F92C3A6B,ARSTH0R1187B98951E,2001;52.1635948592 61.6660807834 7.62554712362 -14.7600477356 -21.2575336597 -32.4189400245 10.9302937576 -3.72791187271 9.93818971848 3.87713463892 0.621111383109 11.6272913097 15.913477805 685.904020533 851.06109592 620.205742126 567.612694401 350.319120419 228.668636769 141.822458495 141.94745773 114.940632614 103.739575663 113.106836172 -4.37048843292 83.9749616727 52.5218307847 31.7808484537 185.517868706 -4.50530230195 -4.67172731514 10.7108963485 7.15754507492 -13.7685049942 -3.50976172244 -29.5408175722 20.2486047845 254.807706039 -171.026734656 -89.7974499901 31.6878350437 54.6852554197 -35.9327267999 11.71178017 2.43197323034 -25.1139943368 186.850391233 210.041916582 -72.4123104112 72.1656479441 -17.5181311254 48.0599916761 0.562073578407 -13.3448194058 -36.5080696148 87.54352113 37.5735315499 -15.3066486674 -9.10673606407 -40.8801412691 -1.39232872761 -1.21812672178 -10.9671180333 -89.4607784576 46.7765150167 -18.3063052569 -26.7688697406 -9.00479490742 -24.1135487095 2.89538681891 50.9041707992 -10.8145994716 -25.5956087129 -31.4234548228 -0.54613939862 -1.25296961009 -22.9999544639 14.7687354262 -35.2736794947 26.7513698554 5.3037860071 -67.4174555513 -32.0234772387 -11.8168209996 -0.108247675778 -19.3111233423 -75.6494629684 1.59988537116 3.13029979139 11.7870694821
TRAASKO128F427CE1C,ARSL5SP1187B9A7AE0,1989;42.1705344828 33.6346594828 -25.459579023 0.995487068966 -8.92536063218 30.9917931034 -6.99093103448 14.0995014368 -1.52782902299 13.5725431034 -13.6056738506 -2.69122988506 22.8241457197 1871.91672898 2789.86732556 4395.32741279 864.505399822 2699.11560906 938.83718331 1146.16980346 690.108832125 576.913495782 922.620609175 319.48091822 -21.2743067127 -157.270084359 -500.79088199 -11.1784508773 268.086887225 260.59630357 -203.173055423 126.172094645 -30.8460650944 18.838546837 -48.3087764933 35.1189937632 -384.515978408 254.188845637 -1303.79242026 222.510552139 -144.014192132 73.0435641479 -147.188863808 4.64261271538 7.63762753366 39.5578384587 -47.6982088482 398.957706761 -764.146931926 137.46744687 -187.302202729 107.505733299 -11.221744158 106.976110674 -3.66817226309 481.003581337 605.865678194 645.703113793 192.886512839 421.496453015 47.6726238696 24.7917139687 -17.0044601065 -122.726099211 -342.402054351 271.9691654 165.735718559 -271.073312648 26.5668887036 -3.3945615808 -96.8347129038 -52.9361963325 -343.877013705 -83.3487156376 -58.1901386001 4.47354495894 -307.682432922 58.2771137984 -450.005834186 45.8579998019 10.9499784322 -23.3251361026 222.535659248 102.079847272 1.34602524455 -154.63508483 -78.9309813088 13.9931281765 -25.7395004108 -9.29940920069
TRAASKQ128F4265E04,ARCE0H01187B9AF741,2000;54.3416994434 22.3394434137 52.3669257885 -3.29835064935 -9.95474397032 -20.07683859 -18.6002727273 -2.09363079777 11.1894471243 2.42082560297 2.55361595547 2.77140074212 18.0652248983 756.03121221 2803.14541912 518.822866269 585.352378774 194.080149582 309.021040983 196.936519278 186.774960619 136.252691616 84.6707248392 309.292165571 7.23729549411 289.702139903 836.182757636 169.497453083 14.2637915813 -26.1670954057 33.3211064615 -17.5145284163 26.3054137343 -12.0966679296 17.078525946 -158.817854507 48.889370639 564.309943147 11.2404715604 -67.24715301 -31.2520581638 9.63007330433 1.65745113328 -2.17155985213 -45.4797302776 -54.1027683863 27.3284233714 106.228244979 9.4292003001 -16.375392998 5.86314585149 45.7742974914 4.60649764763 -72.0329332148 -50.6613991144 17.287312722 98.6167561359 -46.3834035785 98.8990417719 -28.0802262673 3.88806112927 12.3390311733 -5.48713514842 -50.9019926149 -91.3902207458 113.072422047 45.0705658273 15.2390123428 22.4698570333 -10.7300733089 27.1290537523 323.036517052 26.4214850465 -11.64121529 6.60395554486 9.90930285653 -12.3560056652 202.426177758 -56.6766994305 -113.833645988 -25.2910214137 65.7747290217 -28.5086035862 -166.680542698 -11.5008395581 -23.4108986026 -539.185654894 -0.867787013411 -81.7890228323 34.1308053419
TRAASOD128F428154C,ARW4AGO1187FB4F107,0;32.0156317241 -29.8102882759 48.8666551724 35.552817931 -30.0105917241 19.6033406897 -15.547097931 -1.34120827586 7.48066344828 11.8426951724 1.85100137931 22.2471737931 38.7315624678 3192.05547995 4633.4872966 5480.01238928 1209.40891979 1970.59256791 1470.66858417 893.123010278 651.473399201 457.293861577 660.697932269 784.269894986 -12.4311337085 -848.167886975 -2243.50874385 -660.974370218 319.780816725 432.231644058 370.002438343 -72.6386761765 18.7254008545 124.86886498 -7.46674651958 260.797910639 1116.57528859 664.998420037 -1046.59675035 585.379137358 172.154236077 -80.8514417443 -191.966480921 -10.3543456252 -83.5810592356 56.1252950544 -337.474626779 748.679934535 -845.506050711 128.403197585 91.5233932709 0.970824254637 -192.721261762 58.6052929619 -20.0648723591 -30.1710059445 1003.60046306 -89.6583847907 85.4043283959 45.7040501772 87.8330397874 171.978212114 49.2944713729 -395.671396936 471.66121109 221.89744165 36.8381526219 141.640861075 508.833322645 30.966829062 -590.114970618 89.1279950551 -179.632171231 59.7919381652 57.4542864932 12.8925843155 540.794009763 -33.2139853111 -398.268941146 156.258101077 48.5834911687 14.3106583761 22.8384655281 283.754351052 -7.32817689004 236.373506394 240.146081995 -15.2880713558 296.752066378 31.200500216
TRAASQC128F93480F0,ARZWK2R1187B98F09F,2003;51.6872225705 52.4250595611 19.1980611285 -4.88886363636 -29.4011410658 -17.0358401254 2.54548275862 -2.67555329154 6.88429153605 7.39687147335 -1.52589028213 1.08914263323 12.7495884496 896.107889246 654.396976362 887.254024479 499.46857652 565.098896207 239.05205122 253.272331723 231.104361642 152.257688015 153.538142723 144.164952452 35.5216158847 -53.3460245295 -323.683195657 -52.6036617264 -86.51945834 53.9506543685 -5.44723837926 9.91942985544 1.95600081461 -19.2933286672 -8.4761713893 37.4931307022 -163.493017925 117.306548883 -310.490326811 13.3612348547 -41.1299973651 70.6567643096 -22.5344053397 -5.71315601948 -5.06838828462 -13.9936089833 279.537802197 2.34018738739 -108.319423755 115.299062151 24.2684679926 35.7122368832 13.7011083544 14.2224705361 32.1624052465 -197.320490112 107.786328835 -65.4829924393 -2.50947077514 -29.196505273 -11.5456289793 -19.5186991502 -24.268103651 -15.0794422392 27.2504980935 21.4923982694 40.3846833617 39.2176141394 13.0081503235 4.38355034921 182.43540011 144.471031871 -77.2065556952 -14.7320927993 25.9957342378 9.55096750168 -191.783926352 71.7536018368 -52.4385831296 -53.2158831274 3.52136075134 13.7555218271 -10.484834765 53.4450149507 7.91971926099 16.6708073592 -9.65761741219 -0.124723286625 -57.851024503 -5.31623694702
TRAASSO12903CDD2FF,ARDOOH01187B991055,1995;43.376767184 -5.86208130081 -25.2645417591 -0.542796747967 -19.1968440503 -12.5012527716 6.02915225425 11.4780310421 3.75522838137 6.64203843311 -2.20588322247 0.411735402809 20.9866004495 3945.30491599 990.57455374 1173.09403006 503.094745272 794.947366932 178.668967361 210.74901824 139.615850259 208.223060404 285.460409053 98.902760995 168.462022755 848.565411654 -417.590549209 -41.3183334267 22.4291479633 77.3529910873 1.17576646125 -23.9381554494 -0.669366359376 44.7645874437 -2.81836465399 60.1776715705 -116.457305365 -18.9217555885 -168.270229237 21.4896517743 -1.29293298845 7.82585530692 -18.3395482164 24.0926903158 8.1484228016 -33.0029014038 527.079697887 74.6316363874 -150.966626675 78.8309129264 22.0923368714 43.024023344 9.43899113986 16.6558915279 20.7418444025 285.295266464 49.9346025574 78.3024097023 -13.7526351207 -98.1808159666 42.2100524682 -15.198661676 3.38782560901 136.53368272 -122.626535755 -51.9418293357 54.4604069178 121.693806504 -3.83473155436 11.3296585791 67.0641601371 12.8091101349 -133.300485978 -25.4048032031 -62.3603736254 -14.42357664 -206.986200255 -21.8694999732 -240.605341034 -19.7521280763 -8.19754003777 85.8779118212 106.250213605 21.7910842557 13.7391793973 -139.048411943 -51.5182723883 -2.65753503048 -159.6970227 -2.71357305425
TRAASUZ128F9314950,ARMBTFC1187FB56343,1999;47.9364814305 18.8893259972 29.0485969739 -0.257341127923 -29.5948789546 -20.8723287483 14.9624607978 2.57545392022 -4.88786244842 0.243931224209 -2.0471389271 -11.4891829436 35.9459025778 1224.38572171 1147.47690318 732.297180032 894.08893101 577.767769133 587.281423447 358.208718097 321.05592927 240.835079083 166.208937029 461.359996513 8.98241494201 -192.027478194 227.684240388 255.357929362 199.324897815 -62.2631481238 9.35008044757 35.3304888438 21.9472440164 -24.8577777038 52.5695536591 -0.726407060525 -153.548921411 493.985844837 24.3328753505 -116.996731615 69.7944789979 -2.64210364336 -28.8741284742 5.77808267203 -22.7556888363 -22.1030736482 -96.7599617654 85.4488113894 -8.6604061594 -14.2225422782 -37.2978314396 49.3412794064 70.1016447023 -32.5964425244 -9.96590810519 89.8137108043 119.520218716 42.643039863 127.594498133 16.2348218892 -33.3169892004 89.9374521465 -57.2430195881 -130.399982973 -16.0922870262 -9.35815944888 25.9529712494 -7.47267858568 117.234741649 -22.0597209963 -46.8326459567 20.9320367387 42.4703119407 -24.0318534005 24.4469412869 -9.30547671195 -107.710975915 87.2620905191 -16.0009518298 -26.6877832216 40.6226428703 -57.0729427461 -71.3719507227 56.463224859 -5.98421491863 -5.39263720809 8.9833787471 17.2582770284 84.4713004537 8.94588970803
TRAASYO128F4263883,ARBH0MS1187FB36311,0;34.0961472772 -30.0783861386 62.1689331683 -3.39913366337 1.20775866337 -10.1816967822 -9.85392326733 1.00629826733 -4.42288490099 -7.06390965347 -2.5660470297 4.7038539604 65.6698746164 3768.30946015 2188.20627012 1400.14409668 633.318784979 446.465805379 296.381605124 325.952732956 755.883456399 203.943610908 173.768025088 229.198421369 168.396292709 1126.40507037 306.573229499 -196.708028872 -100.245897353 35.3683778379 16.9004161555 5.25543789871 92.3352075001 -4.26033949141 -9.21919856326 224.457373297 364.627635222 -252.331550983 -79.3720679731 11.3312459851 -53.3930517857 -64.451543253 -75.1344888324 -18.9340981643 32.9814232164 74.1490682093 483.292568988 445.171840764 -148.178437324 29.864088652 175.936891402 10.3298066052 42.4886499075 145.230252935 -45.8547355889 158.082081847 -10.4265735141 0.099837663213 -250.105806448 -44.5845255268 -7.58955594806 -18.5572026454 41.1522088153 -140.196427254 -94.1574924683 143.331243723 -49.4416435816 -49.923826065 6.69339304468 -27.4615869927 -125.533629001 318.689916232 -74.5514202915 -18.6063416309 48.7280373417 -22.6480409188 -201.227817635 10.0647645897 -194.130167613 -61.6159458878 108.506925124 -212.751925137 95.3248091158 114.523880831 3.30433598544 33.2182743858 177.016842367 -1.67174204263 79.5939710489 26.0695831925
TRAASZE128F93499AE,ARTXEZN1187B9B8190,0;50.2066082024 50.0682993019 0.431345549738 -2.01369458988 -3.56422076789 -19.5382722513 -0.55197382199 1.92754973822 0.586947643979 5.43521815009 4.13097556719 6.91545287958 17.8984198368 4800.64327238 2890.25699825 1115.1711436 843.63983195 634.693613266 649.833138081 330.546501855 310.91404308 201.544043993 221.771834373 252.540757677 139.660786757 -1871.34010976 250.455925908 -282.259972556 -49.5159400444 -19.0286335518 33.8139880004 -15.4272878655 -11.1316357432 12.8232417529 -7.68946259155 -8.97082700249 -747.620309923 -196.893829938 -73.738339777 121.027081382 -24.1566146485 11.4972875525 -47.5951988877 13.45232219 -0.296438287528 -17.1514761457 325.737231103 183.656340568 96.6042965256 20.283662904 81.5495244486 -20.5798934721 54.6244785182 69.6897812281 7.08909274312 -7.67134663984 259.748379433 -39.1768667532 -78.96456156 -37.2818215021 14.7591072871 -15.5580954212 -27.3792704945 -533.215074099 -42.3089000818 14.0112078405 -27.9818593335 -15.2156441132 49.0975394798 -4.46096665262 -58.3512446162 303.984511343 75.4472127158 -26.963970153 9.87969163083 -5.36952333115 -192.295272442 -76.4906900344 -46.4866216056 -6.21811505015 -6.69316859782 38.0093788464 87.7186090285 79.5454775987 5.12841836502 -127.547048898 168.616148029 0.726097636707 -159.397924784 -2.70820884599
TRAATBN128F14ACE82,ARBM57Q1187B9AF97C,1986;14.188591716 -38.0196331361 -80.3689763314 -53.9153491124 16.0153491124 -36.9093846154 -19.6245088757 6.96304733728 -34.1863254438 -4.03455621302 0.829680473373 9.92309467456 43.4262659573 4072.20011802 3068.1810783 1652.1852432 898.813916026 236.284929381 2609.19223838 508.864079141 505.738682268 236.236370201 183.270675981 446.44761761 -253.470712141 1254.91042745 1275.53763493 -412.141044276 -166.098518978 -167.034043358 521.706954072 -34.3985885381 113.00510683 -112.633717447 170.637118513 84.3324880276 909.471828569 -479.053341848 -39.2880960398 82.7123675894 -121.045455083 4.1538375715 -47.8636348723 -28.6489846998 -112.229547138 50.8424912435 13.529814389 98.9905118782 983.834130833 0.73290989409 -31.9251826854 316.962719424 -122.045211151 -38.0275196892 -108.339603452 27.9889717015 1882.93826721 605.612602392 -19.0086439512 51.180544886 -443.866597306 -180.257240624 26.0540849611 1310.224436 206.371030201 21.470892975 134.309754225 -5.30850659386 -714.595322243 -42.6147593221 445.863946143 -165.892639004 -105.637996642 -30.5566816973 46.6124656973 -36.6420411651 -84.706278362 81.4828855906 -210.718602082 52.8730584251 41.0603927592 345.25233789 -245.032162623 -321.838699318 -30.1403313237 -453.435168424 -530.922739883 27.4347724997 -459.640933303 23.8114270508
TRAATGM12903C9CD7C,ARED2DG1187FB3CB4D,2009;52.4504547837 59.9641795544 5.32772739187 -5.17118741809 -29.5852057667 -15.1791192661 -11.0758414155 -4.26492005242 3.00307077326 10.7087706422 -3.62498165138 -5.74480865007 10.532502138 1263.77236719 730.21272217 786.638685596 868.573549214 638.008869822 302.172052034 345.326390242 376.638710596 252.077806285 190.154494042 244.982794284 -14.1727049125 -298.45807898 -22.3609933202 -2.30047161867 -4.98590254426 58.193806679 -37.3578517489 19.2465729642 32.1107640924 40.4562113231 -5.79774268855 1.64093560839 -219.452069663 -12.4095383081 -233.438976723 58.8745279487 -33.3702575062 72.6007277985 -11.4638275906 -17.101473563 46.1970152224 -1.67409434772 -12.8084245168 131.689247391 -111.387268586 57.9008103327 44.0051037302 16.667289312 22.3283145628 57.6563968539 21.1334519992 15.376523406 -32.5542455328 74.5225664297 -40.5828982426 -66.6813278804 -2.93596228507 32.4409126855 -23.6540047856 12.6619488403 -27.3322180595 -15.8988616009 -8.9707001798 21.3762995088 29.402198215 3.55577885036 96.9082050841 -0.636873107978 40.776997474 -11.2744709542 -10.5455559299 2.42827485992 -120.349567952 -39.4007914655 -36.1918013653 103.128449697 -16.2416317435 6.55484918428 38.0551695851 74.9244674926 1.16798746534 -0.388497101724 3.2279296441 6.12263315569 -1.13191372075 -7.00869315932
TRAATIU128F4291A84,ARMQHX71187B9890D3,2001;51.0769011628 44.9493732558 29.53725 0.865944186047 -28.7805209302 -21.9084348837 0.106270930233 0.706077906977 12.6259953488 7.3156127907 2.79365813953 9.15802325581 31.4414232277 872.398004935 718.244782323 688.732029133 759.930022089 719.640192421 346.354463532 345.516352337 164.931754526 191.579737793 189.649844074 76.2242113243 18.4352161953 -71.4307221214 -92.298898773 41.5902331548 327.356552072 -112.923140294 -67.6516182947 17.200018416 -7.06398822881 -24.1195200394 -8.75999800019 -11.1431036388 -133.464003984 321.676433851 -52.2839270103 -74.8695884687 21.3758747277 37.2892807021 -13.3337067253 5.07031366546 5.23273298922 -1.52183216617 -197.864136016 145.977478534 -95.9263917218 77.8054445785 -41.9825558158 -11.8029896878 -0.397269250402 -18.4062650662 -64.8872042401 -120.9338809 49.3905713664 93.0240238495 -21.723487872 71.7545283855 51.1272735398 -2.70790093779 -94.0804905704 59.4037083516 -12.3594239718 37.9798442 70.1683100937 -57.9303750068 4.62025698904 31.7669527416 13.4951817858 49.9972792165 0.152560749027 -120.039614263 6.01204461897 -3.86068680719 -100.517456942 61.9719178513 -44.7898902077 -5.69815262699 13.3379201357 -35.7460527016 -37.2683300763 6.993500368 -13.8575594388 46.3489471487 24.8269141187 24.3311384737 -4.84866979914 -4.05491043542
TRAATJK128F9339179,ARNIFX51187FB418EA,2000;36.9632086957 28.6551217391 39.325773913 -3.40426086957 0.303060869565 -15.9672695652 -10.8394956522 1.94975652174 6.00462608696 3.36800869565 3.75903478261 25.962573913 28.2505342894 3112.05295549 2201.04030909 849.502777528 529.280311391 406.169167006 800.68106855 990.35711194 553.125430026 358.899805991 191.612071876 973.079766492 -13.9051557449 -398.558541402 366.642656204 -52.3662338173 5.44563113936 -62.6429572488 140.495141554 25.3845036362 79.6152891524 -42.6663450705 65.8315732693 -129.565856996 4.55152470748 153.581168137 -88.2060224657 64.7307153901 -79.2044143557 -88.6707911168 -7.68801554172 15.4323827324 10.5738033985 17.998381783 437.690714563 -105.766800447 226.287957659 -25.6795885289 -59.3408386719 26.4923183201 106.398934377 80.2975839182 -25.1731056093 428.534374366 704.128541764 -316.297563985 -151.108580767 -24.0115354275 -6.63432167559 30.1173187725 5.66680489886 -340.419078957 147.658818269 18.1876547788 -61.3066661584 -3.39824306949 479.498498945 -15.1790602027 -544.863709575 -327.452717699 -72.8589728661 56.4292089189 -79.1751805545 0.653395138978 -55.666591305 -20.7601166121 -52.1212304645 -23.1405146405 46.5166090173 -400.273357668 124.531417683 320.329679897 6.36625119992 76.1341897589 725.095771078 -8.32220573539 -218.140780325 -2.09906470854
TRAATLC12903D0172B,AREW1KO1187B98E42E,0;30.241097561 -43.7688745645 44.9045714286 -6.45145644599 10.8736376307 10.0957770035 -19.4068571429 3.73978745645 -7.36519512195 -2.35702439024 -6.87344599303 1.88368989547 41.8908730254 3049.17314562 3628.8395315 2595.85698472 1871.03209817 923.57190181 704.786382773 1023.27518896 666.507457039 641.060406087 517.081782367 290.904500648 50.780662229 -231.011712093 72.7178652093 -24.6327797079 -393.27802577 -63.2503301499 -103.918522984 20.1141012521 -16.4273918055 -16.5285076053 43.0061013472 291.318086797 137.29076332 39.9953178232 -461.963235766 522.495578 71.6323897252 42.1103501049 8.91476813466 -72.2979516433 -126.603223057 78.6108835167 512.177531385 615.768618411 -217.438658396 53.0543370066 -172.631202299 59.3435715664 -76.460825249 -32.0361015188 -5.89164230368 -196.003261129 81.4165422048 79.5475286369 409.703332461 167.666524215 79.5561602597 -19.693140678 20.6786745708 -82.0181275145 38.5873709785 164.555635669 -34.2953213026 -98.795955376 106.870241051 3.55712675524 -201.276136501 130.013099857 -366.846389179 103.641984289 -94.5411692827 -30.3992215002 -46.304529874 227.368879787 -538.181885061 206.120739128 24.3059069562 -619.907224042 46.3477831683 131.611787617 -26.3832471724 276.382962993 -166.730497424 -1.76938740039 247.021725102 1.1691209884
TRAATMY128F149562F,ARUJ5A41187FB3F5F1,2007;45.5680082583 -12.2598183183 -3.62817492492 -15.2593235736 2.08029504505 -18.6109174174 -4.69870870871 -12.2541036036 7.30911411411 -10.4570292793 0.00226801801802 3.8488536036 35.8873229579 2397.85275748 2591.34386118 716.443842945 720.099586261 383.769255709 340.905006878 430.327704712 299.404166555 299.640885937 144.19283697 239.35312571 153.303386509 313.779596708 436.56431226 -113.628181598 27.9398546894 -22.1095110248 13.5515274397 18.3032027083 26.9237403903 -39.5680574031 0.0531412977186 109.43686039 -45.0989163551 -563.606487344 -157.405888893 -11.479578092 74.8088908553 23.2184430584 -15.5899302953 12.8418433954 -13.8974938721 28.5992285406 344.110215534 -60.607253244 136.40401942 -60.3192778988 6.17161842633 -11.7194088998 -32.9466087386 -23.3463408586 -19.9959415148 104.598312852 321.534471787 -123.057311373 -69.2306397535 -166.174461946 5.37807190985 -14.7198085689 8.40966118715 96.6079094346 465.90756979 8.66676302568 -132.267358211 10.3658301965 -48.714359484 27.7492213883 198.275822593 105.551001638 108.069210374 -29.5688069244 3.2780819287 38.8094593998 -138.580852831 318.982479727 -56.6966425128 29.7193843746 -14.2186591918 -130.841503533 -47.4721819403 -56.7665726049 -1.4655823679 -59.0997711209 -232.986447268 -8.78665124865 -45.9175173791 -8.32937105439
TRAATMY128F9334DAC,ARE2BVT1187B9AC9A2,0;41.8253884993 -69.7422510519 -13.5541683029 -1.22447685835 -3.67895371669 -10.1327223001 1.29827489481 -5.9348345021 -2.38401542777 -4.19545301543 2.31229172511 2.53630434783 32.7284342042 2593.79265725 1891.81634936 1872.16690707 827.94777173 884.879482465 491.439155239 455.71028329 494.498896285 267.254817043 290.155084241 359.89965606 149.863356283 -123.447410657 -452.572104894 -178.626456114 7.21165810932 -8.78938803993 -52.5759774318 31.1947708144 78.2628795801 -27.3367086696 22.1203341499 44.5690417087 84.8719367355 274.703152091 -132.768321276 -36.254523663 116.976082069 -65.8192799494 -8.28065178588 1.92833683456 3.00169578133 -0.433377446503 338.712899757 81.9850329555 20.3996695021 105.853054383 144.089948407 -33.6005211337 -62.7985114781 58.7339468151 18.4700912812 90.2593397398 -6.45540974019 -354.726749241 105.167314554 -41.2892769471 50.7722513284 -1.80530566701 0.295319969209 -376.088872113 108.240751569 0.541754700498 101.246590261 94.6500206843 -7.24699763294 -34.346025798 166.416960712 0.603880647681 -66.35652842 -58.1372446301 16.8795669631 25.0525573289 108.77668861 84.5781366793 -27.5507923003 61.99695533 30.2639441549 65.6245180181 5.50762250984 139.61120627 6.03825885181 20.8553731604 -194.244164964 -6.6637048017 166.556912621 17.3417759069
